ticker,yearReport,Market Capital (Bn. VND),P/E,P/B,EPS (VND),BVPS (VND),ROE (%),ROA (%),Net Profit Margin (%)
PPC,2015,7536028500000.0,14.9781803891,1.3221626396,1718.5488340766626,17471.3755385658,0.0982451481,0.0500729566,0.0731447604668853
PPC,2014,7536028500000.0,7.2135441448,1.3280853229,3202.309369212377,17393.460797698,0.1887205074,0.0899833807,0.1396302256862883
PPE,2023,20200000000.0,27.1471540555,1.8102189615,372.0463655,5579.435535,0.0689816282,0.0432210196,0.170790315988808
PPE,2022,21000000000.0,11.2676537817,2.0163655256,931.871018,5207.3891695,0.1965369873,0.10196366,1.0354122422222225
PPE,2021,30600000000.0,45.3208071994,3.5785136346,337.593281,4275.5181515,0.0822050582,0.0201082807,0.126162736170888
PPE,2020,22000000000.0,143.0669384453,2.7933493811,76.887086,3937.9248705,0.0177446198,0.0047765597,0.0023714963715707
PPE,2019,28800000000.0,-18.4864376429,3.0456624039,-778.9494265,4728.035511,-0.1522051429,-0.0889151089,-1.036758169161773
PPE,2018,28800000000.0,30.5748919217,2.6146235829,470.974682,5507.4849375,0.0893351473,0.0533410785,0.1217955354625529
PPE,2017,28800000000.0,-7.2587892956,2.8591225411,-1983.8019005,5036.5102555,-0.3204672614,-0.2212823944,-10.77753386645132
PPE,2016,28800000000.0,-6.0385370692,1.9607380058,-2384.6835475,7344.1734475,-0.2793509395,-0.187829716,-2.5968887039704747
PPE,2015,28800000000.0,4.5913609022,1.4801327646,3136.325004,9728.856995,0.3152252927,0.1806327486,0.1752370275660147
PPE,2014,28800000000.0,6.6316661893,1.4159172837,2171.4000055,10170.085616,0.2394765467,0.1216850867,0.2367608789483087
PPH,2023,2199431094405.0,7.4853047808,1.25828617,4169.799434092731,23408.8244007829,0.1773370248,0.0909635533,0.1779844233130417
PPH,2022,1846909817994.0,3.9566748421,1.0472516599,6319.382297902404,23618.0098328678,0.2627008757,0.1341424823,0.2706621238349128
PPH,2021,1492745781981.0,4.0599461007,0.8161974326,5063.90175563862,24492.8484243478,0.21736872,0.1007189068,0.2288705379123232
PPH,2020,2402087892579.0,9.0172967384,1.4907325045,3759.6914417694575,21579.3241929844,0.17707942,0.067523105,0.1337406732125288
PPH,2019,2479073581200.0,13.4858794451,1.6290746158,2813.429512231212,20379.6681123706,0.1304198232,0.0421723661,0.0629798273856554
PPH,2018,2479073581200.0,11.8930297207,1.6139298979,3075.4912467697754,20570.9058637455,0.1378486055,0.0427669901,0.0656271325998322
PPH,2017,2479073581200.0,14.237546411,1.6640450687,2517.537758937415,19951.3827023036,0.1146241571,0.0369921188,0.0622344530718043
PPH,2016,2435239289200.0,8.106701829,1.626502143,4095.376973292141,20411.9005578974,0.1950731771,0.0636456063,0.0927788941328497
PPH,2015,2435239289200.0,11.9342495124,1.8208784324,2781.909324535548,18232.9580103121,0.1458188232,0.0440718292,0.0525588101268782
PPH,2014,2435239289200.0,13.652140594,1.8060045063,2431.8530688666256,18383.121350927,0.1409527067,0.0387434324,0.0426575390525181
PPI,2022,24048733242.0,-7.1240635311,0.0,-69.90392461030069,0.0,0.0237631567,-0.0219003762,0.0
PPI,2021,30085061867.0,-1.2289028477,0.0,-506.9562668773687,0.0,0.1909944192,-0.1279021158,-0.2164061238828694
PPI,2020,144871887000.0,-0.8036177119,0.0,-3733.118316744228,0.0,17.959048389,-0.5534555598,30.26401372374017
PPI,2019,43461566100.0,-0.2617109188,0.4531449734,-3438.9088698347664,1986.1193499675,-0.9102199617,-0.3110721567,-23.648058367570894
PPI,2018,43461566100.0,-0.2841825022,0.1615771173,-3166.978941173038,5570.0956626802,-0.4428464461,-0.2101004963,-3.1651812302674864
PPI,2017,43461566100.0,-0.5133547525,0.1030604918,-1753.17360094854,8732.7353467481,-0.1824450855,-0.0924579,-2.1583811620804205
PPI,2016,43461566100.0,-1.1659655473,0.0858294693,-771.8924474974224,10485.9089476967,-0.070895739,-0.0323226707,-0.1494664603450995
PPI,2015,43461566100.0,1.5078377207,0.0797199759,596.881207884039,11289.5167128803,0.0653537068,0.0263999945,0.0656132817776302
PPI,2014,22544147700.0,0.9837217369,0.0669149787,914.8928667682568,13449.9033976255,0.0759812859,0.0275684674,0.0649700528402382
PPP,2023,141679855100.0,7.81125584,1.0867472966,2284.3167998694544,14814.8516687119,0.1577099869,0.1263415411,0.1321003603389472
PPP,2022,130239866800.0,7.0288337582,1.0456612406,2334.253849123255,14153.7234289217,0.1703720865,0.1307436397,0.1364198713827489
PPP,2021,113519883900.0,7.4944016169,0.9737237285,1915.0887646362369,13248.1109604544,0.1503508142,0.1120942742,0.1264375147835668
PPP,2020,154879841600.0,17.7805637084,1.4394577831,1108.9926998788976,12226.826105504,0.0913537354,0.0645009985,0.0834670415063302
PPP,2019,124959872200.0,11.4840857623,1.178202057,1376.6932362771734,12052.2621020862,0.1200298358,0.0768243186,0.080172124417632
PPP,2018,113600000000.0,19.1790195627,1.1857441796,827.116725125,11975.601689,0.0776241435,0.0425376969,0.0527123922030708
PPP,2017,85200000000.0,14.9228257946,1.1408421227,1057.2915608333333,12446.9457411667,0.0853800953,0.0444588384,0.0480895105230517
PPP,2016,85200000000.0,11.712988408,1.1526204862,1347.032647,12319.7532668333,0.1260916634,0.0648825551,0.0668478475178249
PPP,2015,63900000000.0,15.6215933574,1.1772933105,1069.4096288888888,12061.5651795556,0.0921255431,0.0407314007,0.0484559516661467
PPP,2014,63900000000.0,10.7498565534,1.2729958158,1320.947859111111,11154.7892171111,0.1498256097,0.0520906447,0.0551377768697361
PPS,2023,174000000000.0,12.2947207742,0.9233397662,1179.3679796,12563.0893688,0.0936635363,0.0496933217,0.0582615196287831
PPS,2022,159000000000.0,10.7607528174,0.8399374946,1231.3264904,12619.9866873333,0.0980128422,0.0421342998,0.0711296484855226
PPS,2021,150000000000.0,11.1421804234,0.7996268751,1121.8630039333334,12505.8327977333,0.0888086834,0.036885062,0.0709139763963979
PPS,2020,199500000000.0,12.7761751511,1.0424111284,1315.9117782666667,12758.8814415333,0.1049353231,0.0413336195,0.0751980312267561
PPS,2019,186000000000.0,16.5571379544,1.0063665974,936.1521322,12321.5536292667,0.0754471825,0.0081121607,0.0657791404757579
PPS,2018,186000000000.0,13.755797379,0.9924335785,1112.8865564,12494.5389482667,0.0875678644,0.0055193173,0.0546179911451072
PPS,2017,186000000000.0,9.0775493239,0.9595180678,1707.5093119333333,12923.1542544,0.1322579107,0.0082979169,0.0186220020690284
PPS,2016,186000000000.0,9.0420240081,0.9614081241,1714.2179655333334,12897.7483020667,0.132822922,0.0078436524,0.0204496964155532
PPS,2015,186000000000.0,8.3139001401,0.9601735487,1657.1978909333334,12914.3320156,0.1304790297,0.0072432572,0.0194286313789589
PPS,2014,186000000000.0,7.6062637279,0.9929994605,1630.2353486,12487.4186678,0.1316480251,0.0091035489,0.0205620125703322
PPT,2023,196875000000.0,26.1465488507,1.0965045907,478.07456622222224,11399.8610732063,0.0437687858,0.0184649325,0.0022775886728303
PPT,2022,162000000000.0,23.1059541218,0.984693861,467.41199013333335,10967.8758323333,0.0556091658,0.0235986156,0.0033066144772399
PPT,2021,169048000000.0,39.8662707164,1.9288687404,530.047070375,10955.125954125,0.0799756891,0.022579382,0.0029604044689782
PPY,2023,87833355600.0,10.5233349865,0.5641559816,1137.3736445542336,16662.0585563487,0.067247194,0.030288898,0.0024069314396646
PPY,2022,85964560800.0,4.5422371527,0.5359871263,2648.5290897641626,17164.5913641241,0.1661127555,0.0875592853,0.0058397039928262
PPY,2021,68350215400.0,5.2343026907,0.4968098522,1947.4557053539293,15901.4559907239,0.1256681618,0.0697940555,0.0082984320484646
PPY,2020,166448000000.0,22.0983567749,1.2747183346,1185.5896046116504,15846.6380002427,0.0752654656,0.0439612331,0.0066308458685625
PPY,2019,115360000000.0,8.1366826535,0.8941359432,2231.2246115291264,15657.5743395631,0.1476168727,0.086200816,0.0088356705887499
PPY,2018,115360000000.0,7.557569102,0.9607225221,2256.5787942961165,14572.365775,0.1606770853,0.08661755,0.0088100473931021
PPY,2017,115360000000.0,10.7727495694,1.0358090086,1719.9563280339803,13516.005251335,0.1251628829,0.0685804574,0.0086761559222437
PPY,2016,115360000000.0,6.2717016555,1.00232803,2626.1753411407767,13967.4832800971,0.192742154,0.126170365,0.0163929208166251
PPY,2015,115360000000.0,6.6674205395,1.0539648403,2099.762556917476,13283.1755527913,0.1633617339,0.1230872519,0.0098741259880751
PPY,2014,115360000000.0,10.3933630813,1.1268754953,1347.0134633495145,12423.7327531553,0.1136823153,0.0672242449,0.0044193003337388
PQN,2023,120000000000.0,5.4678513844,0.8140127328,731.5487782666667,4913.9280488667,0.1608452205,0.0234694927,0.0203812326902154
PQN,2022,120000000000.0,5.6993726706,0.9563934166,701.831628,4182.3792706,0.1831758637,0.0239014733,0.0200461377643624
PQN,2021,120000000000.0,6.0710498983,1.1492444324,658.8646226,3480.5476426,0.2090893393,0.0223489589,0.0233162595746092
PQN,2020,120000000000.0,5.8091605675,1.4175936743,688.5676430333333,2821.68302,0.2779397214,0.0245811151,0.0243528257420588
PQN,2019,120000000000.0,7.8811041362,1.8751915828,507.5430968666666,2133.1153769667,0.2700639921,0.0198041075,0.0241562583231132
PQN,2018,120000000000.0,7.4076971375,2.4606718809,539.9788795,1625.5722801,0.3983370573,0.0211242385,0.0264009523516759
PQN,2017,120000000000.0,3.7367129053,3.6846207777,1070.4595459666666,1085.5934006,0.9860593712,0.042222956,0.0458142415471118
PRC,2023,24000000000.0,208.4093249453,0.6874028243,95.96499583333332,29095.0215691667,0.0020506638,0.0014157226,0.0011413223266939
PRC,2022,26880000000.0,0.5392745157,0.3472919015,41537.2863875,64499.0565733333,0.9391114216,0.6030536743,0.4641201811831291
PRC,2021,37800000000.0,28.3616242599,1.3145940286,1110.6557125,23961.7701858333,0.0469493974,0.022313769,0.0153904760703997
PRC,2020,18480000000.0,49.1076435641,0.6594974307,313.5968025,23351.1144733333,0.0132184297,0.0061249088,0.0042955383454284
PRC,2019,25920000000.0,18.0638865727,0.8963657795,1195.7559583333334,24097.3054683333,0.050348833,0.0225484465,0.013210885696948
PRC,2018,25920000000.0,55.3580914068,0.9230158025,390.1868625,23401.54951,0.0160816087,0.0072357666,0.0045287048302465
PRC,2017,25920000000.0,10.0661345819,0.8597254467,2258.7460875,25124.2999516667,0.0901336768,0.0392133645,0.0212437702769412
PRC,2016,25920000000.0,8.3038172595,0.8641515884,2601.2133125,24995.6145308333,0.105933759,0.0453150007,0.0235739551140232
PRC,2015,25920000000.0,13.3780675404,0.8957239771,1834.7533725,24114.5716225,0.0775439659,0.0353574872,0.0149124131236656
PRC,2014,25920000000.0,14.5379462265,0.9307513705,1485.7669483333334,23207.0568841667,0.0650214577,0.03145044,0.0099077024906159
PRE,2023,1931400000000.0,9.9002478842,1.2119854812,1936.4145908524904,15264.209255977,0.1606167682,0.0341919334,0.1791415553761435
PRE,2022,1368640000000.0,9.3387946855,1.4816389148,2096.987244381868,12688.6516089286,0.1678903365,0.0278330332,0.1649406339742066
PRE,2021,1361360000000.0,9.7275122558,1.5213408582,2002.481842664835,12291.7884566621,0.1587171348,0.0305126953,0.2390577292294635
PRE,2020,1434160000000.0,11.2792128865,1.5222284174,2007.558363228022,12941.5531698626,0.1621727736,0.0324168479,0.2878862972672653
PRE,2019,1463280000000.0,10.4039593103,1.7009806082,1931.956806098901,11816.7131962363,0.1652417995,0.0339477721,0.3250704445870688
PRE,2018,1463280000000.0,11.6059149103,1.7377504838,1731.8755268681318,11566.6778325275,0.1567564455,0.0344808318,0.3381059882873242
PRE,2017,1342680000000.0,11.4759903366,1.7515590076,1751.482827230539,11475.4912127695,0.1519423318,0.0336145374,0.3138672640922908
PRE,2016,1342680000000.0,11.8939406339,1.7358888666,1689.9361295508982,11579.0822712725,0.1487121482,0.0324517428,0.2759457648926523
PRE,2015,1342680000000.0,10.8542187175,1.8029280437,1851.8145361826348,11148.5314512425,0.1672898016,0.0348653054,0.2782841558917687
PRE,2014,1342680000000.0,14.4458633837,1.8288572706,1391.4017782185629,10990.4694714521,0.129582057,0.0362164769,0.2634401299211887
PRO,2023,14400000000.0,12.2227672671,0.2923066796,392.70976,16421.1095223333,0.0242043574,0.0224311713,0.0505657287993334
PRO,2022,13200000000.0,10.8550087883,0.274512744,405.34283166666665,16028.3997623333,0.0254493671,0.0241128766,0.0710950053471931
PRO,2021,11400000000.0,6.0299315934,0.2401044432,630.1895703333333,15826.44598,0.0405651971,0.0384142198,0.146102612736968
PRO,2020,23700000000.0,38.0394572858,0.5182363694,207.67909333333333,15244.0092333333,0.0136962804,0.0127364143,0.0470170505038337
PRO,2019,15081000000.0,-5.5591486298,0.3333037123,-904.275157,15082.3402656667,-0.070498023,-0.0524075767,-0.1209202611438708
PRO,2018,15081000000.0,3.9241904851,0.4755204364,1286.692945,10571.5750896667,0.1295794096,0.0845691123,0.0969643619090081
PRO,2017,15081000000.0,21.3242690649,0.5412387584,235.7407883333333,9287.952724,0.019100918,0.0160320586,0.021569373431492
PRO,2016,15081000000.0,4.1105612108,0.3265184657,1222.9473646666668,15395.7602043333,0.0827194037,0.0750930624,0.1743614949267086
PRO,2015,15081000000.0,5.3929725555,0.3546931761,932.1389916666668,14172.8128396667,0.068005869,0.0591740046,0.0639830687793794
PRO,2014,15081000000.0,5.2090268581,0.3796634565,965.0554963333332,13240.673848,0.0739523755,0.0588342504,0.0485490790388086
PRT,2023,3223200000000.0,31.9231107943,0.8979469883,345.40375104333333,11965.07159046,0.0283977047,0.0179123175,0.0896023699578054
PRT,2022,3887400000000.0,14.1002499466,1.0482883875,946.7783719966668,12361.1023022233,0.0782989733,0.0486244798,0.176926156249932
PRT,2021,2705400000000.0,11.4296184159,0.7627782862,789.0027183666666,11822.5704157767,0.0587709791,0.0381471141,0.1590472111043874
PRT,2020,6707400000000.0,15.9198236943,1.9135658929,1428.2602917366669,11683.9457072467,0.1192135065,0.0706052292,0.4456241660578753
PRT,2019,5265600000000.0,17.8544063194,1.6751617714,994.0953152233334,10477.7940253533,0.0977075486,0.0524993859,0.1781516449169622
PRT,2018,5265600000000.0,5.2871627851,1.8013036459,3319.738906006666,9744.0540020233,0.4151185922,0.1821183928,0.3756851309222231
PRT,2017,2369520000000.0,10.1373109363,1.2874549807,1731.425632533333,13633.0980606519,0.1132785241,0.0419483208,0.2226611295913461
PRT,2016,2369520000000.0,5.7077639839,1.0501045701,3075.109631311111,16714.5258666667,0.1774769091,0.0756727266,0.1887029497803316
PRT,2015,2369520000000.0,17.4438756234,1.0564992605,1006.1984147851852,16613.3575814593,0.0561845449,0.0256745066,0.0383809467195033
PRT,2014,2369520000000.0,9.6382102666,1.0346577418,1821.0849851185185,16964.0638557037,0.1201699835,0.0451193117,0.084154814451151
PSB,2023,322550000000.0,69.6826769345,0.5767839413,92.57681082,11184.4306653,0.0083109383,0.0058925599,0.0287617656084898
PSB,2022,302950000000.0,333.1316124928,0.546157239,20.20889634,11093.87474412,0.0018231463,0.0013181781,0.0060220391983814
PSB,2021,295000000000.0,382.5593862789,0.5327131251,17.13604682,11075.37945246,0.0015480681,0.0011089308,0.0054874369998484
PSB,2020,487100000000.0,216.5270233395,0.8805736635,49.99119406,11063.24252504,0.0045287374,0.0032249651,0.0144975587616736
PSB,2019,361650000000.0,972.1445363046,0.65670499,8.2669463,11014.07802562,0.0007437196,0.0005272944,0.0022786112735955
PSB,2018,361650000000.0,514.2810427599,0.6448090232,15.62699378,11217.27478896,0.0013940273,0.0009738187,0.0039286968052389
PSB,2017,361650000000.0,881.7056586092,0.6456507808,9.1149088,11202.65043514,0.0008138922,0.0005608481,0.0036730217994448
PSB,2016,361650000000.0,414.588454864,0.6460534648,19.38468516,11195.66784172,0.0017329454,0.0011600594,0.0060502639088438
PSB,2015,361650000000.0,2488.1065377154,0.6471740111,2.90702986,11176.28315656,0.000259559,0.0001746598,0.000723941101621
PSB,2014,361650000000.0,273.716217958,0.6444524831,26.4251788,11223.48069078,0.0023569855,0.0016247385,0.0235440043795554
PSC,2023,79200000000.0,11.2088556805,0.6572115308,1087.750680416667,16737.3813204167,0.0655919383,0.03250199,0.0106277066150774
PSC,2022,85680000000.0,15.8157035144,0.7242925527,780.1945127777777,16429.8251527778,0.0470406299,0.0222456359,0.0071934593210427
PSC,2021,97200000000.0,14.5506261374,0.8063906261,1091.635394861111,16741.2660348611,0.0641379003,0.0287846467,0.0180135273801061
PSC,2020,108000000000.0,10.1276539106,0.8671024564,1649.3631406944444,17298.9937806944,0.0946372484,0.0414573643,0.0282012809384244
PSC,2019,136080000000.0,9.7306178827,1.0764607044,2157.907616805556,17557.5382568056,0.123980504,0.0554069377,0.0283970655543746
PSC,2018,136080000000.0,9.9136608812,1.0954682365,2089.376876111111,17252.896405,0.1219482926,0.0568614589,0.0292292411529715
PSC,2017,136080000000.0,10.1876508578,1.110869033,2044.6316965277776,17013.7067809722,0.1208934669,0.0594976582,0.0335673539113224
PSC,2016,136080000000.0,11.1664871974,1.1242211021,1914.7867383333328,16811.6396005556,0.1155418783,0.0602397184,0.0340279308876426
PSC,2015,136080000000.0,13.0831756466,1.1571790044,1715.436731666667,16332.8231220833,0.1072605172,0.0580684611,0.0295549651909927
PSC,2014,90720000000.0,10.5942676439,0.8049299331,1783.9836254166669,23480.3045854167,0.0768419635,0.0411892336,0.0162504974105871
PSD,2023,673762622000.0,11.0778059998,1.2312242009,1200.092759759831,10558.5968750148,0.1174271368,0.0189983674,0.009194889447083
PSD,2022,534491280600.0,4.8381034062,1.0436812021,2821.114066847511,12839.1696361626,0.2365843576,0.0374001116,0.0130320647257904
PSD,2021,524672853300.0,3.7323737375,1.1947696455,4676.93348710767,14312.3823607258,0.3678029643,0.0573193679,0.016695052905393
PSD,2020,1009458296700.0,18.3923697958,2.9328530707,1826.0431247680488,11217.7457263677,0.1623834484,0.0256207605,0.0068013411888286
PSD,2019,865249968600.0,18.5684057605,2.6779539614,1551.2498705863577,10530.4274854532,0.1454480435,0.0229805339,0.0083520679732691
PSD,2018,721336711200.0,11.3735049492,2.3486892712,2533.8794690209857,12006.6968186718,0.2132977068,0.027822109,0.0116500783721809
PSD,2017,601408681800.0,9.2806878037,2.1328404734,3098.972043531281,13221.8046085187,0.245399748,0.0259623619,0.01034752071959
PSD,2016,601408681800.0,9.9735307617,2.5215495262,2885.187893034171,11183.5994920228,0.257441906,0.0247007746,0.0105955491434969
